fid,x,y,xa,ya
45,97.5,197.2,79.21601492521542,194.54105229339453
45,97.5,297.2,82.01920001012877,288.83837447475173
46,117.5,197.2,98.00258702390276,194.04969058251177
46,117.5,297.2,101.09223082659234,288.6170708874949
47,137.5,197.2,116.66166883218901,194.40049558513113
47,137.5,297.2,120.45651630500939,288.39695588559414
48,157.5,197.2,135.8027351283697,193.5170613885799
48,157.5,297.2,139.84342281902056,288.1794706023173
49,177.5,197.2,154.44567821975312,193.90590756885595
49,177.5,297.2,159.119072625989,288.1772423591526
0,2.5,217.2,-9.362944380714012,214.25348635080482
1,22.5,217.2,9.32857053321162,214.16088707746195
2,42.5,217.2,28.178600367095523,213.88784551230802
3,62.5,217.2,46.990822290540265,213.50683767643437
4,82.5,217.2,65.67161227331479,213.4667832553313
5,102.5,217.2,84.62458513832685,213.05281626902323
6,122.5,217.2,103.41572909414067,212.97904956666514
7,142.5,117.2,119.2011732603452,120.33289182195557
7,142.5,217.2,122.31705590974128,212.80923728225068
8,162.5,117.2,137.8638330575123,120.13595058134165
8,162.5,217.2,141.33401210374785,212.39911700829805
9,182.5,117.2,156.55964719724213,119.79867878086621
9,182.5,217.2,160.45990316358927,212.21855482526055
10,2.5,137.2,-10.566343431750143,140.59839446803448
10,2.5,237.2,-9.042550867846535,232.8654096784159
11,22.5,137.2,8.052011663187223,140.25278027692644
11,22.5,237.2,9.785557164303249,232.75432713736328
12,42.5,137.2,26.457522621376068,140.15493160010465
12,42.5,237.2,28.62862373862761,232.57826773635978
13,62.5,137.2,45.04219045016716,140.03239682810548
13,62.5,237.2,47.53927160195574,232.4442789783006
14,82.5,237.2,66.35350015927506,232.28461468526456
15,102.5,237.2,85.24723195202772,231.9939303881755
16,122.5,137.2,101.12659821652647,138.80946231277443
16,122.5,237.2,104.1799785547409,231.8120840845728
17,142.5,137.2,119.7853826708666,138.69516892683484
17,142.5,237.2,123.27741679348527,231.4031832435697
18,162.5,137.2,138.56545128664234,138.1725942144914
18,162.5,237.2,142.26252638372694,231.41586531274694
19,182.5,137.2,157.162757341427,138.04585440016405
19,182.5,237.2,161.6700245983367,230.884277517618
20,2.5,157.2,-10.28044548798201,158.93864572789724
20,2.5,257.2,-8.82845299724999,252.01980968563376
21,22.5,157.2,8.281956430410721,158.5881369215849
21,22.5,257.2,10.321534063089343,251.16242589322488
22,42.5,157.2,26.793618980312587,158.61025279439502
22,42.5,257.2,29.01420370456095,251.50708606465102
23,62.5,157.2,45.534020053360564,158.1590895993392
23,62.5,257.2,48.04911715042804,251.1556808870837
24,82.5,157.2,64.151437538968,157.84851806267505
24,82.5,257.2,67.0114508359153,251.02125306714714
25,102.5,157.2,82.89871382215439,157.66167763893895
25,102.5,257.2,86.09085853086154,250.32504206257707
26,122.5,157.2,101.6700334687272,157.30261310363466
26,122.5,257.2,105.07468119666129,250.62517090945272
27,142.5,157.2,120.42185309883308,157.03791430684385
27,142.5,257.2,124.2343205684721,250.31115547780888
28,162.5,157.2,139.06750074277682,156.76276489026128
28,162.5,257.2,143.32314797027388,249.99455800864007
29,182.5,157.2,157.77609317595292,156.53676552978794
29,182.5,257.2,162.57406582469585,249.94817778272193
30,2.5,177.2,8.77555420397946,176.7700757691464
30,2.5,277.2,10.588221033145718,270.3701763651977
31,22.5,177.2,27.271578672438327,176.6903297026285
31,22.5,277.2,29.468059363109194,270.5486251650706
32,42.5,177.2,45.84756918946291,176.73074795548501
32,42.5,277.2,48.53789237760774,269.88948780392855
33,62.5,177.2,64.69541139912167,176.11172957917375
33,62.5,277.2,67.36207624586461,270.0287549719763
34,82.5,177.2,83.36753121729807,176.21048601273446
34,82.5,277.2,86.62317609972366,269.75614146045325
35,102.5,177.2,102.2137843232534,175.72173253816067
35,102.5,277.2,105.73199621980855,269.5775723854242
36,122.5,177.2,121.03000671975396,175.4946013975657
36,122.5,277.2,124.75552148629619,269.6030704213634
37,142.5,177.2,139.8458960581818,175.23751327532938
37,142.5,277.2,144.1154564983291,269.30021723938034
38,162.5,177.2,158.52687252234355,175.13251376271847
38,162.5,277.2,163.40591298506297,269.0384830299552
39,182.5,177.2,-9.9914817238529,177.34116971535516
39,182.5,277.2,-8.545940131525347,271.18490093682414
40,2.5,197.2,-9.654204227381078,195.66166931577962
40,2.5,297.2,-8.240340611515151,290.0968203553556
41,22.5,197.2,9.020984265346717,195.4427530010773
41,22.5,297.2,10.833168503223886,289.7319943471017
42,42.5,197.2,27.607173755153596,195.43430266323537
42,42.5,297.2,29.92032145616254,289.3719785254341
43,62.5,197.2,46.32918926574017,195.30881984019283
43,62.5,297.2,48.73434661810128,289.6011483194683
44,82.5,197.2,65.12084062505505,194.7860280445507
44,82.5,297.2,67.90154453873939,289.0740622837345
45,102.5,197.2,84.03266827444072,194.5449143368461
45,102.5,297.2,86.84700070069863,289.03242683846895
46,122.5,197.2,102.77483919420023,194.49494374232472
46,122.5,297.2,106.10554722535628,288.7175035157476
47,142.5,197.2,121.79410635725868,193.7536513361524
47,142.5,297.2,125.41824163706265,288.7439808990915
48,162.5,197.2,140.7146558553741,193.47112553544991
48,162.5,297.2,144.77880832637672,288.34018468651306
49,182.5,197.2,159.40415460300994,193.67161688404815
49,182.5,297.2,164.32720553807854,288.30558742141335
0,7.5,217.2,-4.322930138322763,214.25095676231024
1,27.5,217.2,14.53833588958178,213.86590523198174
2,47.5,217.2,33.42908614402426,213.6700574112562
3,67.5,217.2,52.07334128449923,213.7611027291276
4,87.5,217.2,70.80489182515181,213.59706769932743
5,107.5,217.2,89.70891515449813,213.37881113840368
6,127.5,217.2,108.58286873137982,213.23567223478568
7,147.5,117.2,124.25573617977186,120.87332040273556
7,147.5,217.2,127.53956165499183,213.07362848768827
8,167.5,117.2,143.0986854257934,120.3335821889563
8,167.5,217.2,146.70487319775998,212.39957517899
9,187.5,117.2,161.92653118708034,120.04171691160161
9,187.5,217.2,165.76036366122835,212.49645962171522
10,7.5,137.2,-5.242367472413529,140.4114709904549
10,7.5,237.2,-3.98650332223057,232.8924374565723
11,27.5,137.2,13.015532030471629,140.62764567216254
11,27.5,237.2,14.843109034794963,232.7852889827041
12,47.5,137.2,31.898743336729684,139.90176422172544
12,47.5,237.2,33.634248821789114,232.92564587247253
13,67.5,137.2,50.232223034833396,140.0938388022857
13,67.5,237.2,52.57153931953604,232.60565862602238
14,87.5,237.2,71.54131398427617,232.14513833507348
15,107.5,137.2,87.38955776606899,139.74330458481256
15,107.5,237.2,90.31792488406604,232.27253923784298
16,127.5,137.2,106.33106779203433,138.9274946933637
16,127.5,237.2,109.30178113636221,232.11847070436576
17,147.5,137.2,124.91292146487389,139.16719045924535
17,147.5,237.2,128.40867686897724,231.6478260934882
18,167.5,137.2,143.68642981597588,138.76898797470704
18,167.5,237.2,147.3841127431269,231.73505053462105
19,187.5,137.2,162.33880288820438,138.66341215033503
19,187.5,237.2,166.82387671482152,231.46283626198252
20,7.5,157.2,-4.945427945530313,158.7593579914483
20,7.5,257.2,-3.760100184978797,251.8995512818224
21,27.5,157.2,13.489784016760707,158.74311979017529
21,27.5,257.2,15.14606129145837,251.65076793824136
22,47.5,157.2,32.08751029383265,158.46448829242524
22,47.5,257.2,34.1747928078721,251.46041960472098
23,67.5,157.2,50.61082362660667,158.4293529031917
23,67.5,257.2,52.95375684680604,251.35032631477756
24,87.5,157.2,69.23288927231727,158.0995634367
24,87.5,257.2,72.0173610536193,251.14654325063924
25,107.5,157.2,88.09972177921198,157.7643337900483
25,107.5,257.2,91.03817423909294,251.01097180157808
26,127.5,157.2,106.85112753474021,157.33668169064404
26,127.5,257.2,110.20084316252624,250.5975331523054
27,147.5,157.2,125.59049405440194,157.38380689938458
27,147.5,257.2,129.17846505349075,250.91050528218202
28,167.5,157.2,144.2593113187116,157.25624091117953
28,167.5,257.2,148.3409197567358,250.72282339153836
29,187.5,157.2,162.9151496777605,157.3975849281512
29,187.5,257.2,167.80763263755225,250.31193674045176
30,7.5,177.2,13.767394055312703,177.07582206468464
30,7.5,277.2,15.520953500717177,270.52272891479663
31,27.5,177.2,32.48277055189729,176.85646894273597
31,27.5,277.2,34.322886549576644,270.7382368293182
32,47.5,177.2,51.04106258559302,176.65479647371882
32,47.5,277.2,53.510185883789156,270.14426163269076
33,67.5,177.2,69.75956964896196,176.50173225150817
33,67.5,277.2,72.40986497905162,270.09814961084095
34,87.5,177.2,88.50481422078975,176.31129706125145
34,87.5,277.2,91.6533654637092,269.8737435819095
35,107.5,177.2,107.38130472732195,175.9696609724284
35,107.5,277.2,110.57191246060599,270.0666995405883
36,127.5,177.2,126.23709447799163,175.6729003122604
36,127.5,277.2,129.8158023575433,270.0103531875359
37,147.5,177.2,144.9225255679564,175.9051899512977
37,147.5,277.2,149.33365277670973,269.41018733002306
38,167.5,177.2,163.89644142959,175.28967617906366
38,167.5,277.2,168.51456482982115,269.75587487100967
39,187.5,177.2,-4.90347718808601,177.2582835610327
39,187.5,277.2,-3.4617713497357134,270.89716136222285
40,7.5,197.2,-4.595172482593504,195.67078896042963
40,7.5,297.2,-3.331717527919311,290.1444617429533
41,27.5,197.2,14.073316117316184,195.4992756031067
41,27.5,297.2,15.922052654465526,289.62365284198006
42,47.5,197.2,32.801489570867105,195.3113655703907
42,47.5,297.2,34.99733663887803,289.1623330757439
43,67.5,197.2,51.43021739286446,195.33595014587684
43,67.5,297.2,53.81131572045662,289.51980464792024
44,87.5,197.2,70.35793409819219,194.84464684263665
44,87.5,297.2,72.97740523334382,289.02845110367866
45,107.5,197.2,89.0288422322946,195.08498725178333
45,107.5,297.2,91.84738133500673,289.3745322358321
46,127.5,197.2,107.93716715351033,194.5584480443795
46,127.5,297.2,111.17633785772709,288.90092051298086
47,147.5,197.2,126.7591489483129,194.5191079194492
47,147.5,297.2,130.4658846926061,289.0439850790385
48,167.5,197.2,145.88134843863367,193.91064718280737
48,167.5,297.2,149.93069509994763,288.7817959477677
49,187.5,197.2,164.71746285382386,194.0431709254018
49,187.5,297.2,169.44256302955924,288.64395140122815
0,12.5,217.2,-0.007852327086601912,213.58843898396682
1,32.5,217.2,18.858930766597943,213.34708002055135
2,52.5,217.2,37.6732948332927,213.2798921388283
3,72.5,217.2,56.435262731274086,213.09497831630117
4,92.5,217.2,75.12901324768855,212.9687458465616
5,112.5,217.2,93.95252831762811,212.89771012097628
6,132.5,217.2,112.88266497305057,212.76462355523506
7,152.5,117.2,128.9170639927545,120.12377579865309
7,152.5,217.2,131.85779658840772,212.46498807561449
8,172.5,117.2,147.5941703635341,119.8788620271884
8,172.5,217.2,150.8810810603287,212.20396727586183
9,192.5,117.2,166.42451428475198,119.62349859371649
9,192.5,217.2,169.89504702132464,212.2516193717615
10,12.5,137.2,-0.8997723146929948,139.7766322391088
10,12.5,237.2,0.3388475638481445,232.26329614183578
11,32.5,137.2,17.495506068202484,139.7168620535696
11,32.5,237.2,19.195828619445518,232.1035130652956
12,52.5,137.2,36.223930732551366,139.31947003656197
12,52.5,237.2,37.996264054402104,232.15443180313102
13,72.5,237.2,57.0081853694621,232.03800874450823
14,92.5,237.2,75.79244564890914,231.74879748898212
15,112.5,137.2,91.98640041245463,138.93505494753836
15,112.5,237.2,94.69950522766369,231.6979668737928
16,132.5,137.2,110.75301528707566,138.59151151545316
16,132.5,237.2,113.61965636395874,231.54031765925615
17,152.5,137.2,129.58823110340694,138.214814470211
17,152.5,237.2,132.7686824732189,231.0584754876389
18,172.5,137.2,148.17032488407148,138.16045879699053
18,172.5,237.2,151.67670858148398,231.21776811445224
19,192.5,137.2,166.79360296298907,137.9454260782238
19,192.5,237.2,171.10965148008265,230.8777095698672
20,12.5,157.2,-0.8942627402313443,158.42982845670804
20,12.5,257.2,0.5334173944402378,251.19163630987612
21,32.5,157.2,17.83755659290132,157.86085845121949
21,32.5,257.2,19.495059041801177,251.03280232440116
22,52.5,157.2,36.29040163975349,158.09425261925412
22,52.5,257.2,38.39404268052999,250.97141921707095
23,72.5,157.2,55.050080767046,157.74734977411725
23,72.5,257.2,57.401717826751955,250.8150732711837
24,92.5,157.2,73.85783793950036,157.22407711004607
24,92.5,257.2,76.42881188143829,250.6212239251399
25,112.5,157.2,92.42631619008083,157.45314480964325
25,112.5,257.2,95.42381256626248,250.60197696160327
26,132.5,157.2,111.19172298893429,157.0179739301768
26,132.5,257.2,114.46744612323923,250.2667161392245
27,152.5,157.2,130.2074115134155,156.3775774312032
27,152.5,257.2,133.58382329295128,250.26486925432386
28,172.5,157.2,148.6814777967063,156.57837676399086
28,172.5,257.2,152.63830470458976,250.24718268408802
29,192.5,157.2,167.47763085338235,156.14425237474742
29,192.5,257.2,171.96888202130222,249.76588787850915
30,12.5,177.2,17.947389448422054,176.6232584580523
30,12.5,277.2,19.855877026233017,269.82595430234903
31,32.5,177.2,36.817273656878605,176.21889604969303
31,32.5,277.2,38.657041896935176,270.1373640815561
32,52.5,177.2,55.60156792864012,175.83752221320023
32,52.5,277.2,57.72438886006344,269.9110937811144
33,72.5,177.2,74.13328714919605,175.96927573697786
33,72.5,277.2,76.63817070108557,269.7474578519551
34,92.5,177.2,92.96002651999986,175.69335790299047
34,92.5,277.2,95.8603832330609,269.64322361396427
35,112.5,177.2,111.66444237807855,175.73737363298235
35,112.5,277.2,114.96744951016962,269.46204782111766
36,132.5,177.2,130.52247902846878,175.41065333481845
36,132.5,277.2,134.16279220121274,269.48742124810155
37,152.5,177.2,149.43628897862206,174.8240931042689
37,152.5,277.2,153.66771349298833,268.6386247963794
38,172.5,177.2,168.03811136877763,175.08984706493948
38,172.5,277.2,172.76016481868723,268.9995280666455
39,192.5,177.2,-0.49550961720827513,176.4890411752628
39,192.5,277.2,0.8311354803824574,270.2802568358757
40,12.5,197.2,-0.3166575393689566,195.22069681130642
40,12.5,297.2,1.105782953045305,289.297227691299
41,32.5,197.2,18.429453320213163,194.82511759458458
41,32.5,297.2,20.073490007325592,289.47332897645475
42,52.5,197.2,37.12404507950872,194.70509950225372
42,52.5,297.2,39.217518298910925,288.91795115852375
43,72.5,197.2,55.852423077319315,194.59462702127698
43,72.5,297.2,58.08308009569395,289.12195246975165
44,92.5,197.2,74.56542534233354,194.42952191606972
44,92.5,297.2,77.32378894899314,288.513619884371
45,112.5,197.2,93.53596520734337,194.08600382967973
45,112.5,297.2,96.18133100636967,288.8524248535593
46,132.5,197.2,112.23138217721325,194.1851703312669
46,132.5,297.2,115.3571564729204,288.74002191655796
47,152.5,197.2,131.12250361217093,194.05229680707686
47,152.5,297.2,134.7886634519017,288.4361611053517
48,172.5,197.2,150.0458041892358,193.80810152092732
48,172.5,297.2,154.19152833340817,288.20305534289935
49,192.5,197.2,169.0014178904067,193.3677533111281
49,192.5,297.2,173.62022538577276,288.39632563625224
0,197.5,117.2,171.01684570983875,118.76123731491249
0,197.5,217.2,174.44963446173418,211.54993549826375
1,217.5,117.2,189.8249986583207,118.53947257326479
1,217.5,217.2,193.7017704193026,211.0767721567587
2,237.5,117.2,208.86393712373018,118.29258960897863
2,237.5,217.2,212.61575691870675,211.2028833795907
3,257.5,117.2,227.609321510714,117.85499356739295
3,257.5,217.2,231.51261114871474,210.96705885022848
4,277.5,117.2,246.28442325881875,117.49835800226415
4,277.5,217.2,250.50135237721616,210.6654777174541
5,297.5,117.2,264.8625992090639,117.78924454278933
6,317.5,117.2,283.45794777110575,117.89331797862185
6,317.5,217.2,288.27292766931384,210.60253409593625
7,337.5,117.2,302.475648053089,117.496917985974
10,197.5,137.2,171.63185540213868,137.0781977439461
10,197.5,237.2,175.27571006416323,230.07688300672243
11,217.5,137.2,190.42912501702872,136.9861261579718
11,217.5,237.2,194.1574713302475,230.22920354781098
12,237.5,137.2,209.44887835999225,136.43250714521255
12,237.5,237.2,213.6213862434987,229.69674457190678
13,257.5,137.2,227.95281822311773,136.83308669623443
13,257.5,237.2,232.85801395338635,229.62083165639683
14,277.5,137.2,246.88264644103188,136.2611422966256
14,277.5,237.2,251.60122437937076,229.83967432319494
15,297.5,137.2,265.73458799353176,136.17228740140195
15,297.5,237.2,270.83185000901744,229.4398226715547
16,317.5,137.2,284.5665628132554,135.83908671248096
16,317.5,237.2,289.7932757265381,229.25147355270582
17,337.5,137.2,303.39190067158586,135.95304966462018
17,337.5,237.2,308.97840364387105,229.07741308800115
20,197.5,157.2,172.03996458495587,155.85372807686338
20,197.5,257.2,176.19716026065305,249.0941043302936
21,217.5,157.2,191.0673128959357,155.1922239100283
21,217.5,257.2,195.1150943955022,248.94649764035972
22,237.5,157.2,209.89061090441834,155.1821962013738
22,237.5,257.2,214.15805498937198,248.8774145126307
23,257.5,157.2,228.65995551719294,155.2144541152995
23,257.5,257.2,233.33398861689182,249.06680513275916
24,277.5,157.2,247.73916126890313,154.73911306454102
24,277.5,257.2,252.89835946339932,248.65619709166887
25,297.5,157.2,266.5492778565378,154.5033228398608
25,297.5,257.2,271.9632025219273,248.63495341315644
26,317.5,157.2,285.5765049012186,154.24642845796993
26,317.5,257.2,291.4528182587768,248.10727713507853
27,337.5,157.2,304.47077088301313,154.0073600872388
27,337.5,257.2,310.72628290604314,247.94389262226073
30,197.5,177.2,191.6858689074526,173.8559743336193
30,197.5,277.2,196.065363619108,267.95337256761036
31,217.5,177.2,210.49280785067214,173.89142821607558
31,217.5,277.2,215.20051569088957,267.6899046955298
32,237.5,177.2,229.51260983578018,173.45170445229954
32,237.5,277.2,234.35186982745094,267.5462276933938
